temperature,pressure,group_index,point_index,comp_H,comp_O,comp_C,comp_N,comp_S,species,observed,predicted,pred_over_obs,obs_over_pred,ratio_max,log10P
1772.7502623246162,76.39758294260862,0.0,2.076929364481139e-20,4.732341265100356e-09,0.0065578464058185,0.5771934977201628,0.4161414414105503,0.000107209731127,O2,1.7781407e-07,2.803812e-23,1.5768135e-16,177814.08,177814.08,1.8830796186373036
729.7955373805158,19405.1737419233,1.0384762684232747e-23,1.0280915057390417e-21,4.608319487109857e-07,0.6832654409020479,0.0278091382109131,0.0510354415859675,0.2378895184691227,O2,7.8065305e-09,1.4388167e-05,1842.8575,0.000542566,1842.8575,4.2879175354976145
1314.844789321564,15.32503267994297,3.1198407916597375e-22,5.428522977487943e-20,8.578564041978882e-05,0.0057181034726353,0.5192047130700354,0.4749867574025501,4.640414359557656e-06,O2,4.1115253e-09,1.2149411e-28,2.9542458e-20,4111.5254,4111.5254,1.185401409304891
1535.0351417877102,1172.2240543022042,4.7900482571395025e-24,9.460345307850516e-22,1.6143947962414127e-05,0.0034416161794908,0.5912928016682376,0.4052463829504141,3.055253894789459e-06,O2,1.3713692e-09,1.4591925e-25,1.06326524e-16,1371.3693,1371.3693,3.069010628957841
1652.2370105654863,12778.532506510955,1.3933716347381759e-24,3.0445170219029145e-22,2.6188007857334923e-09,0.5522629158032735,0.0009667534805264,0.0007034821351279,0.4460668459622713,O2,0.039026745,2.1386244e-10,5.4798943e-09,181635950.0,181635950.0,4.1064809820760235
1277.7115751288168,6105.080209998528,2.7882911920634043e-24,3.3087722145819064e-22,0.0088094344870737,0.6429058663258066,0.0001915592427731,0.0002388888082793,0.3478542511360671,O2,0.032165635,1.3571194e-11,4.2191592e-10,2207481300.0,2207481300.0,3.785691374182772
1043.9799450581354,4.90776816908988e-05,1.7621478619867683e-14,7.459759282410652e-13,7.496533915587894e-07,0.6756591229903842,0.3057887195614772,0.0003674072590101,0.0181840005357368,O2,0.04094871,1.5625596e-05,0.00038158943,2620.6174,2620.6174,-4.309115960464791
1061.689501389845,4656.489690190466,1.8887439439415077e-22,8.688222142130934e-21,0.1048584322147146,0.6222530442182721,0.0066544630021111,5.592331931614798e-07,0.2662335013317088,O2,8.7251124e-08,0.0016043099,18387.059,5.4385455e-05,18387.059,3.6680586457321844
724.7306907084643,1129.465648991592,6.201326335273458e-22,1.71865329863293e-20,5.418638233173658e-09,0.6926998323682335,1.254959539813267e-07,8.159620505859509e-09,0.3073000285575537,O2,3.9894905e-09,0.00024006361,60158.92,1.6618473e-05,60158.92,3.0528730270401283
1956.852839218951,5.49131402170395e-10,3.443999706297474e-09,2.3615997986039825e-07,0.0098931859488558,0.2918095040371997,0.2848333723995047,0.0002408947678614,0.4132230428465782,O2,2.2048489e-07,2.0019542e-13,9.0797386e-07,183707.48,183707.48,-9.260323720378448
